timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,110.39967585688633,1.0,3.9470873,69.0,4.65839,-2.0,0.02184466,2.0,1.0362407,0.013006086,0.18371466,0.18462941,-0.00091475836,2.3022242,0.021359223300970873,0.018446601941747572
16384,532.3156705538297,1.0,3.9594529,69.0,4.861875,-2.0,0.0019540791,2.0,1.0355178,-0.00072270905,0.1621349,0.16316111,-0.0010262005,2.3015618,0.02051783097215437,0.019540791402051783
24576,528.6326512043208,1.0,4.0738645,100.0,5.5970917,-2.0,0.00399268,2.0,1.0345796,0.0007743575,0.14010975,0.14280742,-0.002697675,2.3009195,0.02096157045416736,0.018965230410913327
32768,526.5974806103446,1.0,4.078642,100.0,5.7370987,-2.0,0.014729747,2.0,1.0370891,0.009989731,0.13289991,0.1442574,-0.011357495,2.2986836,0.021470478092622643,0.019972537760579202
40960,528.2404940469871,1.0,4.110962,100.0,5.9512396,-2.0,0.032104492,2.0,1.0356532,0.026017372,0.11366309,0.13577187,-0.022108767,2.2894535,0.0198974609375,0.02099609375
49152,533.1021960036828,1.0,4.17688,100.0,6.3310437,-2.0,0.08093262,2.0,1.0374659,0.06427408,0.099546745,0.12683155,-0.027284805,2.2705667,0.019287109375,0.0240478515625
57344,528.0111976107404,1.0,4.138794,100.0,6.178351,-2.0,0.13842773,2.0,1.0349733,0.116361804,0.10000336,0.1312042,-0.031200837,2.2324843,0.0166015625,0.0283203125
65536,528.5116334279386,1.0,4.1691895,100.0,6.1227427,-2.0,0.21801758,2.0,1.0240408,0.1868108,0.08712548,0.116839394,-0.02971391,2.1862457,0.0142822265625,0.0328369140625
73728,526.6245186257368,1.0,4.2281494,100.0,6.5125575,-2.0,0.32080078,2.0,1.0044416,0.2775244,0.07322627,0.10172835,-0.028502066,2.1111746,0.011474609375,0.0401611328125
81920,527.1171688523787,1.0,4.2194824,100.0,6.849967,-2.0,0.42590332,2.0,0.9667964,0.3744759,0.067015246,0.09400147,-0.02698622,2.0435607,0.008544921875,0.044189453125
90112,523.039444446288,1.0,4.2469482,100.0,6.9675536,-2.0,0.541626,2.0,0.90959823,0.4763444,0.054901402,0.08070545,-0.025804043,1.9404886,0.005859375,0.048095703125
98304,524.9975670241811,1.0,4.345703,100.0,7.708709,-2.0,0.6497803,2.0,0.841448,0.572623,0.04340597,0.06392607,-0.0205201,1.8638414,0.003173828125,0.0537109375
106496,527.1241638302716,1.0,4.423584,100.0,8.571749,-2.0,0.72998047,2.0,0.777076,0.64936054,0.035234872,0.053863112,-0.01862824,1.7844117,0.00146484375,0.057373046875
