timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,89.29944691878048,1.0,4.0960283,92.0,5.6479,-2.0,-0.0100553045,2.0,1.0318699,-0.004037042,0.19862022,0.19962096,-0.001000743,2.3023887,0.020613373554550025,0.01608848667672197
16384,530.2209798866947,1.0,4.1954675,100.0,6.0292153,-2.0,-0.02729848,2.0,1.0371797,-0.017248599,0.16998729,0.17075428,-0.0007669955,2.3017132,0.018799896986865825,0.021890291012104043
24576,534.1264451389903,1.0,4.1936646,100.0,5.962726,-2.0,-0.017123288,2.0,1.0409664,-0.009418791,0.15614524,0.1576411,-0.0014958549,2.3005872,0.02054794520547945,0.021232876712328767
32768,531.4500714477883,1.0,4.1466513,100.0,5.7860875,-2.0,-0.009403991,2.0,1.03683,-0.004185611,0.14083724,0.14560133,-0.0047640973,2.2993965,0.020205871139916128,0.020078790189350618
40960,529.4134942548953,1.0,4.190796,100.0,5.937405,-2.0,0.0073242188,2.0,1.0398293,0.011382457,0.12096517,0.1361646,-0.015199441,2.295637,0.0211181640625,0.021240234375
49152,525.2615082791154,1.0,4.1866455,100.0,5.8086724,-2.0,0.037109375,2.0,1.0418911,0.036931265,0.11421855,0.13696253,-0.022743985,2.2846556,0.021484375,0.022705078125
57344,521.9106133776886,1.0,4.1781006,100.0,5.83929,-2.0,0.071899414,2.0,1.0364836,0.065770395,0.10170131,0.1295194,-0.027818102,2.2638516,0.0185546875,0.0238037109375
65536,533.6768643058306,1.0,4.201416,100.0,5.9085193,-2.0,0.14050293,2.0,1.0342807,0.12814102,0.09396968,0.123901084,-0.029931404,2.2222686,0.0164794921875,0.0281982421875
73728,519.9127473241577,1.0,4.1429443,100.0,5.7523947,-2.0,0.22790527,2.0,1.02087,0.20425361,0.08941731,0.11879106,-0.029373758,2.1628797,0.0128173828125,0.03369140625
81920,519.2679711837329,1.0,4.1243896,100.0,6.050006,-2.0,0.33520508,2.0,0.98781186,0.29698765,0.06911205,0.09745969,-0.028347649,2.1071286,0.0093994140625,0.034912109375
90112,520.1602440012169,1.0,4.1713867,100.0,6.6052494,-2.0,0.45483398,2.0,0.94884336,0.4036085,0.068030685,0.094660625,-0.026629943,2.019041,0.007080078125,0.0433349609375
98304,524.9358475385249,1.0,4.1499023,100.0,7.11948,-2.0,0.57006836,2.0,0.89184266,0.50585014,0.056835137,0.08235206,-0.025516922,1.9304875,0.0052490234375,0.0487060546875
