timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,85.92577432522364,1.0,4.4292736,55.0,4.999431,-2.0,0.007646095,2.0,1.0170294,0.012119954,0.15442957,0.15597212,-0.0015425474,2.3024082,0.013653741125068269,0.013653741125068269
16384,532.6963537897216,1.0,4.519878,72.0,5.3914804,-2.0,-0.0069502364,2.0,1.0135071,-0.0017994108,0.12829454,0.13112935,-0.0028348158,2.3017726,0.011954406449819294,0.012788434806783431
24576,537.4847447731283,1.0,4.536852,72.0,5.5165854,-2.0,0.004814815,2.0,1.0112218,0.0061418023,0.11263392,0.122803286,-0.010169376,2.3001542,0.010555555555555556,0.012962962962962963
32768,524.0276253728483,1.0,4.5984254,100.0,5.6768665,-2.0,0.017013498,2.0,1.0147216,0.015710017,0.09685409,0.11669956,-0.019845478,2.2937698,0.011811023622047244,0.01420134983127109
40960,525.5353525780971,1.0,4.638916,100.0,5.857686,-2.0,0.048339844,2.0,1.0166374,0.04100176,0.088927776,0.11519631,-0.02626855,2.2782054,0.011962890625,0.015380859375
49152,533.9298926687076,1.0,4.6153564,100.0,5.8505664,-2.0,0.1048584,2.0,1.0126716,0.087864056,0.081291445,0.10928464,-0.02799319,2.2434673,0.01123046875,0.0166015625
57344,531.2779990817294,1.0,4.6623535,100.0,6.1503386,-2.0,0.1730957,2.0,1.0072098,0.14814004,0.07368285,0.09958741,-0.025904559,2.1934147,0.0106201171875,0.0196533203125
65536,516.1319635703595,1.0,4.713501,100.0,6.3638325,-2.0,0.26843262,2.0,0.9883795,0.2282683,0.060717255,0.08589649,-0.025179233,2.1116765,0.009765625,0.0213623046875
73728,520.9053423191301,1.0,4.744507,100.0,6.7023625,-2.0,0.37060547,2.0,0.95548123,0.31871378,0.052469783,0.07491534,-0.022445563,2.0373526,0.007080078125,0.024169921875
81920,525.6987779980718,1.0,4.859009,100.0,7.2830114,-2.0,0.4605713,2.0,0.91691357,0.3985561,0.048974574,0.066815525,-0.01784095,1.9428408,0.0047607421875,0.0272216796875
