timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,87.19253038134057,1.0,4.2392445,100.0,6.0685534,-2.0,-0.017313747,2.0,1.0467631,-0.0066020763,0.15292501,0.15321112,-0.00028611542,2.3025281,0.02465897166841553,0.022560335781741866
16384,548.246128261467,1.0,4.1682005,100.0,5.7907734,-2.0,0.007157464,2.0,1.0459533,0.009220217,0.14568824,0.14641942,-0.00073117204,2.3023152,0.024284253578732106,0.024028629856850715
24576,541.3122947987779,1.0,4.1552544,100.0,5.890639,-2.0,0.008813559,2.0,1.0450482,0.008658658,0.13994378,0.14123702,-0.0012932391,2.3020225,0.02423728813559322,0.02254237288135593
32768,535.5390932175546,1.0,4.1289144,100.0,5.8438582,-2.0,0.009090909,2.0,1.0486491,0.006523879,0.14024912,0.14295182,-0.0027026841,2.301673,0.024873737373737374,0.023989898989898988
40960,534.3263663549232,1.0,4.073242,100.0,5.5766153,-2.0,0.010498047,2.0,1.0460058,0.00385777,0.12515764,0.1359569,-0.010799242,2.2995667,0.0238037109375,0.0225830078125
49152,523.7608026564326,1.0,4.0653076,100.0,5.7357593,-2.0,0.008056641,2.0,1.0425205,0.0038129464,0.117107406,0.13781106,-0.020703662,2.2897897,0.0223388671875,0.02099609375
57344,527.1137806003501,1.0,4.0389404,100.0,5.556512,-2.0,0.040893555,2.0,1.0401664,0.032079004,0.10698582,0.13226676,-0.025280954,2.2644873,0.0194091796875,0.0235595703125
65536,529.1140667123675,1.0,4.0718994,100.0,5.732657,-2.0,0.08984375,2.0,1.0338435,0.07731678,0.101174764,0.1248924,-0.023717642,2.2221255,0.0166015625,0.0242919921875
73728,534.8445364763171,1.0,4.135376,100.0,6.257211,-2.0,0.17712402,2.0,1.0276923,0.15449867,0.09079852,0.11380472,-0.023006191,2.1510043,0.014892578125,0.0299072265625
81920,535.3122083131908,1.0,4.1602783,100.0,6.383865,-2.0,0.28979492,2.0,1.0015873,0.2529338,0.08158405,0.10283996,-0.02125591,2.0716157,0.01171875,0.0335693359375
90112,532.9797186798079,1.0,4.289795,100.0,7.0072856,-2.0,0.39404297,2.0,0.970011,0.34556434,0.07170736,0.08833562,-0.016628258,1.9969915,0.0096435546875,0.037353515625
98304,527.1373698842164,1.0,4.3652344,100.0,7.506599,-2.0,0.48791504,2.0,0.9289193,0.42805618,0.06260594,0.0765314,-0.013925473,1.8839331,0.0069580078125,0.0411376953125
106496,526.9713597780495,1.0,4.62146,100.0,8.579983,-2.0,0.5734863,2.0,0.88179296,0.50322354,0.048484437,0.05845181,-0.009967374,1.7874413,0.0047607421875,0.0450439453125
114688,539.8875844928147,1.0,4.8485107,100.0,9.681607,-2.0,0.65234375,2.0,0.82899976,0.57515323,0.05010087,0.05056364,-0.00046277035,1.6906127,0.0025634765625,0.0491943359375
122880,539.0975279883728,1.0,5.18396,100.0,10.965877,-2.0,0.70544434,2.0,0.79089653,0.62367,0.04015544,0.04542098,-0.0052655353,1.6201383,0.00146484375,0.05322265625
131072,541.1034059317165,1.0,5.4974365,100.0,12.272898,-2.0,0.7498779,2.0,0.7466151,0.66320693,0.032955162,0.035104893,-0.0021497305,1.5191698,0.0008544921875,0.0533447265625
139264,525.7867763220987,1.0,5.744629,100.0,13.551587,-2.0,0.8071289,2.0,0.68849915,0.7165847,0.035622925,0.03484775,0.0007751696,1.4914488,0.00048828125,0.0560302734375
147456,526.2332225202701,1.0,6.0115967,100.0,14.536962,-2.0,0.84521484,2.0,0.6504329,0.75345933,0.034964588,0.03229563,0.0026689577,1.4160984,0.0001220703125,0.0606689453125
155648,533.287859198144,1.0,6.2126465,100.0,15.586662,-1.0,0.8790283,2.0,0.60627383,0.785226,0.029717963,0.026134565,0.0035833975,1.3787798,0.0684814453125,0.0621337890625
163840,535.0628843516305,1.0,6.428833,100.0,16.42025,-1.0,0.89868164,2.0,0.5755756,0.8041196,0.031989813,0.02405627,0.007933543,1.3810016,0.0579833984375,0.0621337890625
