timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,87.73563073742666,1.0,4.5172415,100.0,6.10972,-2.0,0.030589543,2.0,1.0261643,0.025686096,0.19421846,0.19529438,-0.0010759147,2.3023343,0.014460511679644048,0.021690767519466074
16384,546.8579567022075,1.0,4.5116343,100.0,5.8317122,-2.0,0.029639889,2.0,1.0259552,0.023225041,0.1695688,0.17189181,-0.0023230046,2.300555,0.014127423822714681,0.019944598337950138
24576,550.9861969209516,1.0,4.5064435,100.0,5.688395,-2.0,0.027982326,2.0,1.0256062,0.023650652,0.1548533,0.15861523,-0.0037619239,2.296544,0.015463917525773196,0.018409425625920472
32768,541.5643882325611,1.0,4.575469,100.0,5.8211083,-2.0,0.028143378,2.0,1.024165,0.020122757,0.12931769,0.1383863,-0.009068602,2.2927103,0.015401848221786614,0.017642117054046485
40960,536.3814387942203,1.0,4.6098633,100.0,5.8617196,-2.0,0.032470703,2.0,1.0213399,0.024785703,0.1133945,0.12972485,-0.016330348,2.2809825,0.014404296875,0.016845703125
49152,546.5488923520176,1.0,4.623047,100.0,5.7753344,-2.0,0.06604004,2.0,1.0189413,0.052008804,0.09742401,0.12024325,-0.022819228,2.2596774,0.013671875,0.0166015625
57344,534.5686501134886,1.0,4.6834717,100.0,5.9350967,-2.0,0.10644531,2.0,1.0167769,0.08617471,0.08209795,0.10841954,-0.026321592,2.22498,0.0120849609375,0.0186767578125
65536,542.3783146280056,1.0,4.7193604,100.0,6.081155,-2.0,0.1776123,2.0,1.0084223,0.14898597,0.07399829,0.10101515,-0.027016865,2.1788092,0.009521484375,0.021728515625
73728,540.0012740732428,1.0,4.7193604,100.0,6.3494415,-2.0,0.25793457,2.0,0.99326247,0.22330356,0.065232284,0.09260369,-0.027371395,2.1239793,0.00830078125,0.0245361328125
81920,548.4173333821316,1.0,4.719116,100.0,6.5482984,-2.0,0.36157227,2.0,0.9609707,0.31146613,0.050454453,0.077163234,-0.026708782,2.0651722,0.0067138671875,0.025390625
90112,548.3515163622811,1.0,4.870117,100.0,7.2216396,-2.0,0.45324707,2.0,0.9210864,0.39109114,0.044728436,0.066089496,-0.021361059,1.995116,0.0047607421875,0.0274658203125
98304,538.2801884076468,1.0,4.995117,100.0,8.249096,-2.0,0.5340576,2.0,0.8771248,0.46428645,0.03599487,0.05464723,-0.018652363,1.921695,0.0035400390625,0.0294189453125
106496,537.5018467849957,1.0,5.088745,100.0,9.072977,-2.0,0.6175537,2.0,0.825822,0.53938425,0.033957165,0.050065175,-0.016108014,1.8330444,0.0025634765625,0.0335693359375
