timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,108.01018858184985,1.0,3.952265,100.0,5.1293697,-2.0,0.0131514855,2.0,1.0507449,0.0064767036,0.18779717,0.18819052,-0.00039335506,2.3024848,0.020457866536775452,0.026302971261568435
16384,538.44881100085,1.0,4.0707874,100.0,5.145149,-2.0,0.024177467,2.0,1.0513551,0.019304829,0.16196068,0.16293652,-0.0009758413,2.3019843,0.023928215353938187,0.026171485543369892
24576,537.4687115744487,1.0,4.1234217,100.0,5.24382,-2.0,0.026772184,2.0,1.0481539,0.022283176,0.14541605,0.14834717,-0.0029311273,2.3008804,0.023741370601111297,0.024246506145815794
32768,529.6938336770588,1.0,4.136594,100.0,5.4183655,-2.0,0.022934617,2.0,1.0463685,0.017348444,0.13303436,0.14312764,-0.010093267,2.2989783,0.0225544855549924,0.024455144450076027
40960,534.3090753040823,1.0,4.1418457,100.0,5.422541,-2.0,0.024902344,2.0,1.0449444,0.018770028,0.12785916,0.14804317,-0.020184014,2.2900949,0.02294921875,0.0235595703125
49152,542.5700422912566,1.0,4.089966,100.0,5.4521475,-2.0,0.053100586,2.0,1.0427802,0.04493283,0.1115585,0.1372245,-0.025665995,2.2694395,0.0205078125,0.0245361328125
57344,538.5702188527157,1.0,4.022949,100.0,5.469193,-2.0,0.107543945,2.0,1.0368136,0.09118372,0.10325806,0.13152151,-0.028263455,2.2384887,0.016845703125,0.027099609375
65536,537.1386336449162,1.0,4.037964,100.0,5.35376,-2.0,0.18359375,2.0,1.0287538,0.15907538,0.08971764,0.11698572,-0.027268078,2.1809845,0.014892578125,0.0308837890625
73728,530.1864128327938,1.0,4.078491,100.0,5.4742665,-2.0,0.2854004,2.0,1.0075843,0.24961597,0.08173135,0.10685899,-0.02512765,2.1180525,0.010498046875,0.036376953125
81920,543.4834668492254,1.0,4.166992,100.0,6.034766,-2.0,0.38232422,2.0,0.9749398,0.33279175,0.07102081,0.096177876,-0.025157064,2.041006,0.00830078125,0.0386962890625
90112,534.5187705022606,1.0,4.274292,100.0,6.655523,-2.0,0.46887207,2.0,0.94205034,0.4128229,0.063258626,0.08502193,-0.021763306,1.9611669,0.00634765625,0.0440673828125
98304,526.1807766934567,1.0,4.3485107,100.0,7.437943,-2.0,0.56555176,2.0,0.8909539,0.5001739,0.05270031,0.069054045,-0.016353738,1.8665559,0.0040283203125,0.0479736328125
106496,542.8810891604766,1.0,4.5600586,100.0,8.674073,-2.0,0.64172363,2.0,0.8429871,0.56993645,0.04501615,0.058586225,-0.013570071,1.7844754,0.003173828125,0.0513916015625
114688,543.1946397094209,1.0,4.824951,100.0,9.970838,-2.0,0.69348145,2.0,0.7995767,0.6196333,0.032479066,0.04617458,-0.013695512,1.7337115,0.0023193359375,0.05224609375
122880,532.460813630803,1.0,4.932495,100.0,10.770815,-2.0,0.7636719,2.0,0.7418559,0.6844832,0.03719522,0.049730223,-0.012535007,1.640989,0.00146484375,0.0574951171875
131072,532.6623550555554,1.0,5.1555176,100.0,12.044462,-2.0,0.8195801,2.0,0.6838807,0.7336227,0.025954362,0.035371862,-0.009417501,1.6250241,0.000732421875,0.060546875
139264,528.3146661191178,1.0,5.3587646,100.0,13.19152,-2.0,0.8564453,2.0,0.6422597,0.76921123,0.024998592,0.029469466,-0.0044708755,1.5636404,0.0006103515625,0.06298828125
147456,544.1334182225936,1.0,5.540283,100.0,14.0580845,-2.0,0.89086914,2.0,0.60074383,0.7999808,0.025379822,0.026409507,-0.0010296868,1.4956783,0.0003662109375,0.0657958984375
155648,538.0923901332961,1.0,5.7248535,100.0,14.915869,-2.0,0.93029785,2.0,0.54700893,0.8349429,0.02542109,0.02322874,0.00219235,1.5068302,0.0001220703125,0.0693359375
163840,529.0402239304515,1.0,5.8392334,100.0,15.464224,-2.0,0.9522705,2.0,0.51613826,0.8564782,0.02349497,0.022113355,0.0013816163,1.4647286,0.0001220703125,0.0718994140625
172032,529.7698602380609,1.0,6.1311035,100.0,16.400673,-1.0,0.9633789,2.0,0.49100965,0.8686648,0.023447085,0.018777058,0.004670027,1.4412553,0.0316162109375,0.0712890625
180224,532.439946763038,1.0,6.189087,100.0,16.89215,-1.0,0.9797363,2.0,0.45696595,0.88722706,0.023878783,0.018658742,0.00522004,1.4171555,0.023193359375,0.0712890625
188416,545.9730071495837,1.0,6.2838135,100.0,17.347631,-1.0,0.9818115,2.0,0.44170552,0.89206797,0.023396276,0.01871524,0.0046810396,1.3098336,0.0201416015625,0.0684814453125
196608,540.006790495651,1.0,6.2961426,100.0,17.685587,-2.0,0.9880371,2.0,0.42228386,0.8999047,0.022644553,0.017021077,0.0056234766,1.39019,0.0001220703125,0.0667724609375
204800,538.0930137188924,1.0,6.1724854,100.0,17.610947,-2.0,0.98876953,2.0,0.4158961,0.9048949,0.026827365,0.018371165,0.008456199,1.3136365,0.0001220703125,0.0660400390625
212992,529.737385594123,1.0,6.1621094,100.0,17.8671,-2.0,0.9926758,2.0,0.39798695,0.9093603,0.023234997,0.015923645,0.0073113525,1.2989283,0.0001220703125,0.0638427734375
221184,532.6627018752366,1.0,6.0030518,100.0,17.687828,-2.0,0.9992676,2.0,0.39124876,0.91805375,0.026592903,0.019810686,0.0067822174,1.2768697,0.0001220703125,0.0657958984375
229376,535.4677104979571,1.0,5.770996,100.0,17.150394,-2.0,1.0058594,2.0,0.39058104,0.92532015,0.032169975,0.021543778,0.010626199,1.2339145,0.0001220703125,0.06884765625
237568,532.3598114118051,1.0,5.45105,100.0,16.581646,-2.0,1.0113525,2.0,0.39030364,0.93501115,0.025728106,0.01951046,0.0062176464,1.2128496,0.0001220703125,0.072265625
245760,530.8885938798647,1.0,5.472168,100.0,16.794823,-1.0,1.0152588,2.0,0.38481504,0.94052535,0.022631256,0.016897293,0.005733963,1.2878051,0.00830078125,0.073486328125
253952,546.8143116017709,1.0,5.1307373,100.0,16.176786,-1.0,1.019043,2.0,0.38607174,0.95028543,0.028889373,0.02109631,0.007793063,1.1400867,0.0078125,0.076416015625
262144,543.204446683959,1.0,5.060791,100.0,16.209866,-1.0,1.0203857,2.0,0.38106996,0.9538816,0.025345838,0.016640693,0.008705144,1.1408613,0.0067138671875,0.0762939453125
270336,535.0583683361134,1.0,5.0683594,100.0,16.349403,-1.0,1.0179443,2.0,0.37146154,0.95205617,0.023019463,0.017508801,0.005510661,1.0955067,0.0054931640625,0.0726318359375
