timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,90.99222680537116,1.0,4.635482,100.0,5.857505,-2.0,-0.02681118,2.0,1.0188581,-0.024728952,0.16331898,0.16399851,-0.00067954406,2.3023343,0.01654306902452938,0.01026811180832858
16384,552.1429265308464,1.0,4.566555,100.0,5.882522,-2.0,-0.013422819,2.0,1.0182006,-0.010823058,0.14476824,0.1462394,-0.001471167,2.3016076,0.017058165548098435,0.011465324384787472
24576,547.761628521113,1.0,4.5135436,100.0,5.6598463,-2.0,-0.0219274,2.0,1.0136702,-0.01517031,0.1362811,0.1403499,-0.004068804,2.3002899,0.015109637000184264,0.010871568085498435
32768,541.2525799758366,1.0,4.5002065,100.0,5.6928654,-2.0,-0.0071516987,2.0,1.0146519,-0.007135247,0.11493308,0.12779853,-0.012865432,2.2982297,0.014028331728785587,0.011827809104662357
40960,546.6045903235806,1.0,4.528076,100.0,5.816925,-2.0,0.01940918,2.0,1.0182606,0.017003551,0.09696035,0.11894337,-0.021983022,2.2894254,0.0140380859375,0.0142822265625
49152,546.4956829613802,1.0,4.557251,100.0,5.8121552,-2.0,0.052124023,2.0,1.0214223,0.04532451,0.090540275,0.114819966,-0.024279688,2.2667377,0.0140380859375,0.01708984375
57344,541.1331472341901,1.0,4.6411133,100.0,5.8272333,-2.0,0.11010742,2.0,1.0163869,0.09437721,0.075647205,0.10247519,-0.026827978,2.234685,0.01220703125,0.0181884765625
65536,540.0972249684447,1.0,4.712036,100.0,6.1921115,-2.0,0.17980957,2.0,1.0098478,0.15411006,0.069313,0.09620463,-0.026891634,2.1809645,0.01123046875,0.0206298828125
73728,541.586608144604,1.0,4.810547,100.0,6.407964,-2.0,0.26428223,2.0,0.99368304,0.23232432,0.061506204,0.08853254,-0.027026333,2.1046662,0.0098876953125,0.0240478515625
81920,537.7256100532543,1.0,4.954956,100.0,6.900489,-2.0,0.33532715,2.0,0.9684889,0.2935098,0.052899014,0.07562497,-0.022725962,2.0388732,0.007568359375,0.0242919921875
90112,549.4698258330504,1.0,5.105713,100.0,7.6777797,-2.0,0.42614746,2.0,0.9315776,0.3746268,0.04529056,0.066048,-0.020757433,1.9522774,0.005126953125,0.02587890625
98304,539.7651835170042,1.0,5.2840576,100.0,8.594758,-2.0,0.50891113,2.0,0.88975763,0.44971702,0.03738064,0.0528199,-0.015439255,1.875885,0.0029296875,0.0289306640625
106496,534.0273996686828,1.0,5.5462646,100.0,9.768852,-2.0,0.57995605,2.0,0.85035247,0.51206106,0.030679205,0.044921935,-0.014242726,1.7874818,0.002197265625,0.032470703125
114688,541.0069609357564,1.0,5.8302,100.0,10.909623,-2.0,0.6405029,2.0,0.80785036,0.5640417,0.029869733,0.037452348,-0.007582613,1.7338476,0.0020751953125,0.0341796875
122880,547.9111854081784,1.0,6.170288,100.0,12.242093,-2.0,0.6928711,2.0,0.7652472,0.6106281,0.026350198,0.032942295,-0.0065920986,1.6341388,0.0015869140625,0.0361328125
131072,548.7584519866158,1.0,6.5612793,100.0,13.585383,-2.0,0.7406006,2.0,0.72380835,0.6493958,0.029196288,0.028251924,0.00094436377,1.5425011,0.0013427734375,0.0390625
139264,551.3496643192086,1.0,6.8304443,100.0,14.700789,-2.0,0.7911377,2.0,0.66746706,0.6924191,0.029891629,0.022935273,0.0069563547,1.4967045,0.0009765625,0.03955078125
147456,554.0151354346748,1.0,7.333618,100.0,16.248508,-2.0,0.8117676,2.0,0.6398381,0.71049035,0.02215357,0.018219845,0.003933724,1.4563674,0.0006103515625,0.0401611328125
155648,536.836210571826,1.0,7.6414795,100.0,17.308226,-2.0,0.84155273,2.0,0.6011398,0.73468924,0.02308901,0.020822696,0.0022663139,1.4475386,0.0003662109375,0.0416259765625
163840,536.93176986029,1.0,7.9226074,100.0,18.20427,-2.0,0.8635254,2.0,0.5691256,0.75368345,0.02807888,0.022671413,0.005407466,1.3732028,0.0003662109375,0.0423583984375
172032,536.9227921647929,1.0,8.269775,100.0,19.17365,-2.0,0.8782959,2.0,0.53964657,0.76501477,0.01965562,0.016108982,0.0035466384,1.3345859,0.0003662109375,0.041259765625
180224,533.8870921200136,1.0,8.56311,100.0,20.030102,-2.0,0.88879395,2.0,0.51889247,0.774759,0.023045946,0.015625738,0.0074202092,1.3043587,0.0003662109375,0.04150390625
188416,536.9464033083901,1.0,8.88623,100.0,20.912287,-2.0,0.8989258,2.0,0.49685413,0.78387177,0.02186661,0.0177539,0.004112712,1.3733244,0.0003662109375,0.0413818359375
196608,541.1407322156035,1.0,8.990234,100.0,21.414412,-2.0,0.9095459,2.0,0.47521242,0.7958976,0.027567003,0.018372495,0.009194507,1.3157501,0.0001220703125,0.0418701171875
204800,552.0349143213118,1.0,8.967651,100.0,21.654724,-1.0,0.92089844,2.0,0.45483813,0.8082791,0.025003662,0.020112455,0.0048912065,1.3140941,0.024169921875,0.0428466796875
212992,539.3304865487112,1.0,9.01001,100.0,21.989542,-1.0,0.92285156,2.0,0.44760132,0.81382835,0.025024323,0.017928332,0.007095989,1.3316022,0.0216064453125,0.04296875
221184,550.7628286438925,1.0,8.769897,100.0,21.707497,-1.0,0.9279785,2.0,0.4371521,0.8201089,0.025715657,0.018179918,0.0075357375,1.2783917,0.019287109375,0.0428466796875
229376,547.9283806864428,1.0,8.659424,100.0,21.727875,-1.0,0.93115234,2.0,0.43710497,0.8275853,0.027261294,0.021261955,0.0059993383,1.2523048,0.01806640625,0.04541015625
237568,544.0899139815166,1.0,8.376587,100.0,21.552141,-1.0,0.93518066,2.0,0.42827624,0.8373405,0.02755278,0.018534431,0.009018347,1.2764363,0.01611328125,0.0452880859375
245760,541.8808288688674,1.0,8.0008545,100.0,21.080109,-1.0,0.94055176,2.0,0.42159262,0.8452096,0.025470573,0.019314114,0.0061564567,1.2749956,0.014892578125,0.0460205078125
253952,535.0955235788383,1.0,7.8029785,100.0,20.87214,-1.0,0.9466553,2.0,0.4165885,0.8546736,0.022687914,0.017669974,0.0050179423,1.339344,0.01416015625,0.04736328125
262144,537.3240440829256,1.0,7.6070557,100.0,20.629948,-1.0,0.9522705,2.0,0.40839845,0.8618977,0.023886746,0.018702101,0.005184649,1.3242497,0.0125732421875,0.048095703125
270336,531.1382209943224,1.0,7.4005127,100.0,20.381155,-1.0,0.9543457,2.0,0.4075887,0.86770433,0.025310662,0.018434452,0.0068762116,1.2890615,0.012451171875,0.048828125
278528,534.3498411004717,1.0,7.315918,100.0,20.294577,-1.0,0.95947266,2.0,0.40603134,0.8741865,0.02569507,0.017951526,0.0077435453,1.2475257,0.0118408203125,0.0511474609375
286720,540.7702882551071,1.0,7.301758,100.0,20.393341,-1.0,0.9628906,2.0,0.3941588,0.87735796,0.02257557,0.015717125,0.0068584457,1.29342,0.009765625,0.050048828125
294912,534.9256132164747,1.0,7.3583984,100.0,20.562544,-1.0,0.9622803,2.0,0.39425573,0.8779663,0.020950105,0.015514489,0.0054356176,1.216644,0.009765625,0.0498046875
303104,538.2827688279579,1.0,7.2807617,100.0,20.46806,-1.0,0.9683838,2.0,0.38698483,0.88447237,0.024697917,0.01639089,0.008307028,1.3051364,0.00830078125,0.05126953125
311296,539.6886093642215,1.0,7.1776123,100.0,20.280415,-1.0,0.96777344,2.0,0.3848784,0.88428503,0.021843301,0.016474402,0.005368901,1.2088389,0.007568359375,0.0509033203125
319488,531.2019907549125,1.0,7.229248,100.0,20.387074,-1.0,0.9675293,2.0,0.38390508,0.8835336,0.023587363,0.015201239,0.008386124,1.3037491,0.00732421875,0.0506591796875
327680,536.1098287077048,1.0,7.1314697,100.0,20.197243,-1.0,0.96850586,2.0,0.3710525,0.8832511,0.024218392,0.016271701,0.00794669,1.2504771,0.005859375,0.0477294921875
335872,548.0777663829763,1.0,7.0772705,100.0,20.150091,-1.0,0.9674072,2.0,0.36715388,0.8832564,0.02104385,0.016857658,0.0041861925,1.2243154,0.0057373046875,0.0458984375
