timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,110.27003230612411,1.0,4.5808825,63.0,5.711703,-2.0,-0.017533937,2.0,1.0091372,-0.029047512,0.16291885,0.16436177,-0.0014429174,2.3023353,0.015271493212669683,0.009615384615384616
16384,558.6776910202024,1.0,4.4935455,63.0,5.277056,-2.0,-0.0068662455,2.0,1.0155112,-0.010963072,0.14872539,0.1519378,-0.0032124054,2.3009875,0.014007140895358419,0.012908541609447955
24576,552.2122039729913,1.0,4.6,90.0,5.5962663,-2.0,0.0035714286,2.0,1.0166777,0.002624899,0.12098746,0.12750849,-0.006521034,2.298565,0.013721804511278196,0.012593984962406015
32768,553.5187673126959,1.0,4.538504,90.0,5.4603157,-2.0,0.017899266,2.0,1.0158104,0.0146535095,0.11726975,0.13083053,-0.013560795,2.2942522,0.013459136950187318,0.012904120993478563
40960,554.0536211243485,1.0,4.5081787,90.0,5.3496113,-2.0,0.041625977,2.0,1.0172346,0.03667419,0.104844525,0.12712546,-0.022280931,2.281467,0.0135498046875,0.014404296875
49152,547.1423643106064,1.0,4.565674,90.0,5.4746246,-2.0,0.080078125,2.0,1.0170344,0.07147971,0.082730696,0.10737902,-0.024648326,2.2565465,0.0126953125,0.0164794921875
57344,538.0837780584208,1.0,4.622925,97.0,5.807292,-2.0,0.12780762,2.0,1.0128076,0.11119271,0.07745985,0.102609426,-0.025149573,2.2262273,0.0128173828125,0.0169677734375
65536,543.710595900432,1.0,4.661865,100.0,6.0875106,-2.0,0.19689941,2.0,1.0008177,0.1701106,0.06812349,0.09172346,-0.023599971,2.1654782,0.0111083984375,0.0184326171875
73728,554.7466610123839,1.0,4.818115,100.0,6.675012,-2.0,0.29138184,2.0,0.97562283,0.2529236,0.057194997,0.07549697,-0.01830198,2.0893457,0.0079345703125,0.020263671875
81920,540.3282699764783,1.0,4.9918213,100.0,7.417025,-2.0,0.3807373,2.0,0.94731057,0.33182195,0.056094147,0.07458086,-0.018486716,1.9879919,0.0062255859375,0.0233154296875
90112,543.1534920617181,1.0,5.0718994,100.0,8.163345,-2.0,0.47155762,2.0,0.9064771,0.4109353,0.044384018,0.061189886,-0.016805872,1.9158704,0.0045166015625,0.026123046875
98304,546.2143001963875,1.0,5.251587,100.0,8.939812,-2.0,0.5599365,2.0,0.86026746,0.48657542,0.042409033,0.05466579,-0.012256754,1.8461603,0.0029296875,0.0303955078125
106496,552.7716653393181,1.0,5.4299316,100.0,9.966655,-2.0,0.6241455,2.0,0.81727445,0.54624844,0.0380427,0.044104546,-0.0060618464,1.7498507,0.001953125,0.032958984375
114688,546.2835482499555,1.0,5.731079,100.0,11.228813,-2.0,0.6838379,2.0,0.76969105,0.5984118,0.030376151,0.036654223,-0.006278067,1.7103356,0.001220703125,0.034912109375
122880,545.4013469865029,1.0,5.984741,100.0,12.369264,-2.0,0.72424316,2.0,0.7343805,0.63500726,0.03189653,0.033012584,-0.0011160518,1.5751083,0.0008544921875,0.036376953125
131072,544.6051647951164,1.0,6.227417,100.0,13.464786,-2.0,0.77197266,2.0,0.6837651,0.6757566,0.030001083,0.029065639,0.0009354475,1.5420933,0.00048828125,0.0369873046875
139264,542.167387565959,1.0,6.6104736,100.0,14.693216,-2.0,0.8084717,2.0,0.63838136,0.70559144,0.024521384,0.022372045,0.0021493398,1.4975255,0.000244140625,0.0372314453125
147456,539.7122948402232,1.0,6.8791504,100.0,15.692706,-2.0,0.8338623,2.0,0.60886264,0.73099804,0.029272027,0.022706365,0.0065656668,1.4556913,0.0001220703125,0.038818359375
155648,544.2908636486987,1.0,7.152588,100.0,16.76319,-1.0,0.85498047,2.0,0.5717252,0.7515509,0.029753702,0.022995628,0.0067580733,1.3793652,0.0638427734375,0.03759765625
163840,553.9790130643628,1.0,7.42334,100.0,17.645815,-1.0,0.8741455,2.0,0.54072934,0.7669679,0.024701115,0.018879354,0.005821763,1.4149389,0.0533447265625,0.037841796875
172032,547.6613815134505,1.0,7.5906982,100.0,18.30749,-1.0,0.8918457,2.0,0.51682806,0.7833077,0.024177078,0.018654365,0.005522713,1.383752,0.0450439453125,0.040283203125
180224,539.1958909821719,1.0,7.8482666,100.0,19.180159,-1.0,0.90441895,2.0,0.4909036,0.79582596,0.02045825,0.018077027,0.0023812207,1.4140658,0.037109375,0.0401611328125
188416,542.7378059186419,1.0,7.772949,100.0,19.434868,-1.0,0.9210205,2.0,0.46323586,0.81266856,0.033434972,0.021826353,0.011608617,1.3478551,0.0289306640625,0.0419921875
196608,544.3045558622388,1.0,8.026367,100.0,20.15719,-1.0,0.92822266,2.0,0.4541737,0.8196544,0.023376636,0.017094374,0.0062822634,1.3933986,0.0252685546875,0.0445556640625
204800,540.2297142787244,1.0,7.9713135,100.0,20.36081,-1.0,0.9362793,2.0,0.4436974,0.8308711,0.025023699,0.01886745,0.0061562527,1.4060509,0.0220947265625,0.0465087890625
212992,545.7345188780712,1.0,7.8796387,100.0,20.317045,-1.0,0.9436035,2.0,0.43046018,0.83784324,0.025759993,0.01827592,0.007484075,1.3552188,0.0185546875,0.0474853515625
221184,556.0523460271481,1.0,7.928467,100.0,20.653042,-1.0,0.95251465,2.0,0.41729698,0.84832,0.0273454,0.018561058,0.008784343,1.2986789,0.0152587890625,0.0491943359375
