timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,88.50686412406473,1.0,4.5354156,79.0,5.4164033,-2.0,-0.029001674,2.0,1.0164547,-0.021348031,0.17300853,0.17388394,-0.00087540783,2.3023756,0.011154489682097044,0.016174010039040714
16384,540.2051340537266,1.0,4.6235795,100.0,6.082301,-2.0,-0.00085227273,2.0,1.0184376,0.003334052,0.13729236,0.13821003,-0.0009176624,2.301559,0.012215909090909092,0.01534090909090909
24576,540.503951537128,1.0,4.567351,100.0,5.892629,-2.0,0.00018656717,2.0,1.0204074,0.0030842917,0.13745722,0.14029196,-0.002834733,2.3008766,0.013619402985074627,0.015111940298507463
32768,531.6913740185763,1.0,4.536952,100.0,5.6697865,-2.0,0.00361865,2.0,1.021134,0.0033700787,0.12366604,0.13321991,-0.00955388,2.2995114,0.01489213639526792,0.014474599860821155
40960,528.6171742966096,1.0,4.5562744,100.0,5.7007923,-2.0,0.03100586,2.0,1.018513,0.026648154,0.09848547,0.11887038,-0.0203849,2.2915525,0.013916015625,0.0142822265625
49152,536.0803693565703,1.0,4.602783,100.0,5.8319716,-2.0,0.059570312,2.0,1.0152,0.052623253,0.08121166,0.1069509,-0.025739249,2.2738285,0.0130615234375,0.0145263671875
57344,522.0660725835689,1.0,4.6188965,100.0,5.9328537,-2.0,0.1081543,2.0,1.0091244,0.09164904,0.07573013,0.10301926,-0.027289134,2.2424438,0.0113525390625,0.015380859375
65536,516.8131668873417,1.0,4.6483154,100.0,6.0955105,-2.0,0.17138672,2.0,0.99959534,0.15218061,0.07669996,0.10438736,-0.027687406,2.1883607,0.00830078125,0.0177001953125
73728,520.6555031175168,1.0,4.697754,100.0,6.4737267,-2.0,0.25268555,2.0,0.98455745,0.22334774,0.0645447,0.09062801,-0.026083305,2.134898,0.0067138671875,0.0205078125
81920,525.0029335755455,1.0,4.783325,100.0,6.8819423,-2.0,0.34118652,2.0,0.9613746,0.29964474,0.059349604,0.08314328,-0.023793668,2.0581503,0.0054931640625,0.02392578125
90112,533.2122428697838,1.0,4.9141846,100.0,7.5762134,-2.0,0.42248535,2.0,0.9344205,0.3707058,0.047206707,0.06545901,-0.018252306,1.976971,0.0052490234375,0.0269775390625
