timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,109.11787790508237,1.0,4.076923,100.0,5.4505053,-2.0,0.021618905,2.0,1.0377661,0.015656533,0.19902202,0.20001736,-0.0009953186,2.302259,0.016591251885369532,0.023629964806435394
16384,533.8286890298052,1.0,4.090135,100.0,5.6275125,-2.0,-0.003505258,2.0,1.0395234,-0.0026242442,0.17821923,0.17903832,-0.0008190966,2.301443,0.020030045067601403,0.021532298447671506
24576,527.0146268072265,1.0,4.153599,100.0,6.1204076,-2.0,0.0038950043,2.0,1.0367433,0.000691191,0.14581296,0.14685145,-0.001038501,2.3002143,0.01947502116850127,0.02032176121930567
32768,531.6735537897271,1.0,4.1347713,100.0,5.916282,-2.0,-0.0021573603,2.0,1.0387763,-0.00070727477,0.14907143,0.15170291,-0.002631495,2.299316,0.02017766497461929,0.021573604060913704
40960,528.860363239332,1.0,4.2148438,100.0,6.377296,-2.0,-0.009887695,2.0,1.0416261,-0.0076939394,0.1318034,0.14180693,-0.010003548,2.2965734,0.0208740234375,0.0225830078125
49152,538.5620726433917,1.0,4.2261963,100.0,6.255582,-2.0,-0.0021972656,2.0,1.0380905,0.00032200932,0.117479764,0.13652226,-0.019042505,2.2867393,0.0189208984375,0.022216796875
57344,526.6298619889726,1.0,4.2442627,100.0,6.213647,-2.0,0.02355957,2.0,1.0390598,0.024424631,0.10671356,0.1295599,-0.022846341,2.2653265,0.0196533203125,0.0224609375
65536,530.8438519108029,1.0,4.2581787,100.0,6.126245,-2.0,0.09033203,2.0,1.0345091,0.08017215,0.09823,0.12391946,-0.025689466,2.2271833,0.0181884765625,0.02294921875
73728,531.384458794649,1.0,4.2661133,100.0,6.1496024,-2.0,0.17321777,2.0,1.0275267,0.1522323,0.08763616,0.11428494,-0.026648782,2.1781647,0.0166015625,0.0267333984375
81920,537.4475176078361,1.0,4.2579346,100.0,6.221262,-2.0,0.27062988,2.0,1.0072378,0.24067147,0.07928106,0.106103696,-0.026822641,2.1133666,0.013427734375,0.0306396484375
90112,529.5100602746077,1.0,4.2054443,100.0,6.1710763,-2.0,0.39904785,2.0,0.96966386,0.35110468,0.070116974,0.096685745,-0.026568769,2.0422997,0.0089111328125,0.038818359375
98304,531.4723898532486,1.0,4.2382812,100.0,6.97191,-2.0,0.50549316,2.0,0.9225206,0.44809404,0.057890598,0.0798302,-0.021939605,1.9335136,0.0059814453125,0.0440673828125
106496,526.7684317846397,1.0,4.241333,100.0,7.564872,-2.0,0.6044922,2.0,0.8645127,0.5380433,0.052317537,0.073117666,-0.020800121,1.8810906,0.00341796875,0.048095703125
