timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,110.7721663740198,1.0,4.4626784,59.0,5.3509626,-2.0,0.0,2.0,1.0147107,0.004654972,0.16036507,0.16185609,-0.0014910225,2.3023229,0.014270032930845226,0.010976948408342482
16384,559.0869573148015,1.0,4.536369,75.0,5.6364436,-2.0,0.01332593,2.0,1.0202503,0.014880695,0.13454908,0.13697836,-0.0024292783,2.3014154,0.01526929483620211,0.013325930038867296
24576,553.2365391944264,1.0,4.603791,100.0,5.7903924,-2.0,0.015765766,2.0,1.0214181,0.012620292,0.11796711,0.1251689,-0.0072018104,2.3001552,0.01614114114114114,0.013513513513513514
32768,554.5925083246406,1.0,4.6238127,100.0,5.859876,-2.0,0.024663359,2.0,1.0202562,0.018714955,0.10558219,0.11779258,-0.01221038,2.2959852,0.015875265768958185,0.013890857547838413
40960,553.3606263523095,1.0,4.718994,100.0,6.314831,-2.0,0.03515625,2.0,1.0194564,0.027831871,0.09177485,0.11085406,-0.019079207,2.2854207,0.015869140625,0.013671875
49152,544.1153832376664,1.0,4.741699,100.0,6.3095737,-2.0,0.06921387,2.0,1.0233932,0.052521996,0.08797285,0.113400474,-0.025427636,2.2625914,0.0169677734375,0.0162353515625
57344,546.0617368178843,1.0,4.757324,100.0,6.4153285,-2.0,0.13049316,2.0,1.0137906,0.10464622,0.075379685,0.10339579,-0.028016102,2.2231455,0.0142822265625,0.0166015625
65536,544.3866891117508,1.0,4.7856445,100.0,6.521782,-2.0,0.1953125,2.0,1.0054479,0.16402987,0.07114059,0.097544655,-0.02640407,2.1698363,0.01318359375,0.0184326171875
73728,549.3447545897936,1.0,4.722046,100.0,6.476125,-2.0,0.2886963,2.0,0.9863715,0.24798042,0.069510594,0.09475985,-0.025249247,2.097774,0.0107421875,0.022705078125
81920,553.570980802009,1.0,4.763794,100.0,6.783553,-2.0,0.390625,2.0,0.9515869,0.3369463,0.049437523,0.07184498,-0.022407454,2.037854,0.007568359375,0.0263671875
90112,542.8012445914366,1.0,4.8259277,100.0,7.5927835,-2.0,0.48156738,2.0,0.9074087,0.42015278,0.043495946,0.06295544,-0.019459493,1.9539448,0.0047607421875,0.028076171875
98304,544.0833058056648,1.0,5.0356445,100.0,8.720286,-2.0,0.55358887,2.0,0.86549485,0.48427746,0.03244032,0.048084997,-0.01564468,1.8972995,0.0035400390625,0.02978515625
106496,543.8548323270597,1.0,5.074829,100.0,9.410435,-2.0,0.6455078,2.0,0.80165195,0.5667184,0.038658347,0.05186764,-0.013209294,1.7336252,0.001953125,0.0322265625
114688,550.9901817644819,1.0,5.334961,100.0,10.524275,-2.0,0.7071533,2.0,0.7479187,0.62105274,0.027274085,0.036987305,-0.009713221,1.7239451,0.000732421875,0.033935546875
122880,539.9283490768325,1.0,5.4974365,100.0,11.595192,-2.0,0.7615967,2.0,0.69609314,0.673943,0.032510184,0.037642762,-0.0051325834,1.6215005,0.000244140625,0.0357666015625
