timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,87.6878151993908,1.0,3.910053,85.0,5.144482,-2.0,-0.01924002,2.0,1.0396725,-0.024965078,0.23236822,0.23336712,-0.0009989177,2.3022566,0.022607022607022607,0.021645021645021644
16384,536.4764341719979,1.0,3.9688866,85.0,5.360509,-2.0,-0.0065629557,2.0,1.0342721,-0.009719019,0.18796197,0.188573,-0.0006110347,2.3015475,0.021147301895964997,0.018959649975692758
24576,540.4811147209002,1.0,3.9918594,85.0,5.2577896,-2.0,-0.013513514,2.0,1.03519,-0.014720958,0.17737497,0.17826596,-0.000890972,2.3014174,0.022142624552263106,0.018072289156626505
32768,540.5631611015087,1.0,4.0240993,100.0,5.3731446,-2.0,-0.0023361612,2.0,1.036465,-0.006110871,0.15148318,0.1535427,-0.002059529,2.3006516,0.022009098733554652,0.018689290544694453
40960,535.5867674082496,1.0,4.105957,100.0,5.5007553,-2.0,0.0052490234,2.0,1.0350765,0.0031435173,0.1366229,0.14216225,-0.0055393446,2.3001873,0.0206298828125,0.0185546875
49152,532.0112963766302,1.0,4.170044,100.0,5.7187085,-2.0,0.016601562,2.0,1.0383128,0.012952969,0.12243941,0.13778129,-0.015341883,2.2965918,0.0205078125,0.0198974609375
57344,523.6890929286818,1.0,4.1695557,100.0,5.8391056,-2.0,0.053100586,2.0,1.0389099,0.042742778,0.11408751,0.13756281,-0.02347529,2.282787,0.0191650390625,0.022705078125
65536,537.2096310662878,1.0,4.2127686,100.0,5.8893003,-2.0,0.1015625,2.0,1.036769,0.08567123,0.09702293,0.124152474,-0.027129553,2.256734,0.0169677734375,0.025634765625
73728,528.1926408861602,1.0,4.196411,100.0,5.9756885,-2.0,0.171875,2.0,1.0311316,0.14848363,0.095472,0.12330963,-0.027837627,2.2183995,0.015380859375,0.030517578125
81920,525.2095208799277,1.0,4.131958,100.0,5.8948545,-2.0,0.26293945,2.0,1.0147611,0.22761382,0.08687488,0.11555386,-0.028678993,2.1603224,0.013427734375,0.0345458984375
90112,522.5665428846754,1.0,4.1328125,100.0,6.046426,-2.0,0.37145996,2.0,0.9820563,0.32556015,0.069624946,0.098464996,-0.028840056,2.0842547,0.009521484375,0.039306640625
98304,533.0615211048048,1.0,4.115967,100.0,6.5936556,-2.0,0.47070312,2.0,0.94107187,0.41686696,0.062450513,0.09018735,-0.027736839,2.013814,0.0069580078125,0.04296875
106496,523.355102918656,1.0,4.2019043,100.0,7.122756,-2.0,0.5683594,2.0,0.88648427,0.50299174,0.046713736,0.06960734,-0.022893608,1.9479681,0.004638671875,0.04541015625
114688,522.7795525301597,1.0,4.324829,100.0,8.230569,-2.0,0.66137695,2.0,0.8228502,0.5887802,0.040333323,0.05940344,-0.019070115,1.8719039,0.0025634765625,0.0491943359375
122880,526.8631142165127,1.0,4.3172607,100.0,8.869596,-2.0,0.758667,2.0,0.7391703,0.6774463,0.03359089,0.05180852,-0.01821763,1.7892747,0.00146484375,0.052001953125
131072,539.8200755932965,1.0,4.4144287,100.0,9.827727,-2.0,0.8276367,2.0,0.67174983,0.7426758,0.028321845,0.040876076,-0.012554228,1.7497729,0.0009765625,0.056884765625
139264,528.1178699202582,1.0,4.4089355,100.0,10.621909,-2.0,0.8878174,2.0,0.5947673,0.8024797,0.029118668,0.03328239,-0.0041637234,1.6599532,0.00048828125,0.058349609375
147456,525.3119559297218,1.0,4.4891357,100.0,11.444227,-2.0,0.92248535,2.0,0.546627,0.83812076,0.022970371,0.027830968,-0.0048605995,1.6669536,0.0001220703125,0.061767578125
155648,524.8239954046086,1.0,4.5283203,100.0,12.166306,-1.0,0.9515381,2.0,0.49382916,0.8683892,0.024509951,0.0255654,-0.0010554483,1.580121,0.03662109375,0.062255859375
163840,522.3858621605688,1.0,4.6776123,100.0,12.993996,-1.0,0.9707031,2.0,0.4625856,0.88980746,0.026457692,0.02332631,0.0031313826,1.5367985,0.0279541015625,0.0648193359375
172032,532.8867178432056,1.0,4.769287,100.0,13.72504,-1.0,0.98095703,2.0,0.43652642,0.90293264,0.02418238,0.019373938,0.0048084413,1.4834328,0.0213623046875,0.0645751953125
180224,536.1727480604318,1.0,4.946045,100.0,14.534971,-1.0,0.99365234,2.0,0.41482386,0.914621,0.021356467,0.01712758,0.00422889,1.529643,0.015380859375,0.0675048828125
188416,542.7631315952502,1.0,4.8739014,100.0,14.464027,-1.0,1.0087891,2.0,0.39642063,0.9286088,0.02752463,0.020214053,0.007310577,1.4678853,0.010498046875,0.072509765625
196608,524.7551438575408,1.0,5.0446777,100.0,15.168824,-1.0,1.0145264,2.0,0.38197798,0.93467903,0.02068438,0.01566848,0.005015901,1.4829072,0.008056640625,0.072265625
204800,526.164153838523,1.0,5.236206,100.0,15.78643,-1.0,1.0177002,2.0,0.3770182,0.93749756,0.027586218,0.016378175,0.011208044,1.4309702,0.0067138671875,0.0733642578125
212992,525.2484040757569,1.0,5.402466,100.0,16.314693,-1.0,1.0177002,2.0,0.37863365,0.9398439,0.029405812,0.01541828,0.01398753,1.4390786,0.0069580078125,0.07373046875
221184,527.7487014802526,1.0,5.538086,100.0,16.771542,-1.0,1.0184326,2.0,0.3837229,0.94234073,0.02357934,0.016391398,0.00718794,1.4047344,0.0072021484375,0.0758056640625
229376,538.7923634288167,1.0,5.4483643,100.0,16.862097,-1.0,1.0169678,2.0,0.38155752,0.9478471,0.023836529,0.017671514,0.006165016,1.414096,0.0078125,0.0736083984375
237568,530.2474829835327,1.0,5.5544434,100.0,17.381601,-1.0,1.0155029,2.0,0.3838524,0.9485209,0.02138443,0.01637103,0.005013398,1.4047028,0.0079345703125,0.0736083984375
245760,535.0616845171933,1.0,5.645752,100.0,17.625208,-1.0,1.0130615,2.0,0.3911875,0.94834745,0.02226761,0.016315628,0.0059519834,1.4031363,0.0089111328125,0.07421875
253952,539.8659109303395,1.0,5.178467,100.0,16.54854,-1.0,1.020752,2.0,0.38280803,0.95688075,0.027701102,0.021315299,0.006385803,1.2807312,0.0076904296875,0.076171875
262144,523.8152346906019,1.0,4.993408,100.0,16.13688,-1.0,1.0197754,2.0,0.38126218,0.95827276,0.024033982,0.017296424,0.00673756,1.3695909,0.0078125,0.074951171875
270336,524.9713856025471,1.0,5.0076904,100.0,16.301805,-1.0,1.0203857,2.0,0.37978646,0.95963,0.021624837,0.01626917,0.005355668,1.355119,0.007080078125,0.075439453125
278528,531.8820659874696,1.0,4.725464,100.0,15.676328,-1.0,1.0264893,2.0,0.3706209,0.9685679,0.024398489,0.017836973,0.0065615186,1.2889521,0.005859375,0.076416015625
286720,523.1393062675398,1.0,4.7073975,100.0,15.72347,-1.0,1.0246582,2.0,0.3622539,0.96628296,0.021485932,0.015888568,0.0055973637,1.32374,0.0048828125,0.0733642578125
294912,540.1733886144323,1.0,4.7546387,100.0,16.005709,-1.0,1.0273438,2.0,0.3620611,0.9714922,0.029673886,0.018450871,0.011223016,1.2607201,0.004638671875,0.074951171875
